nama_file,label
pot236.wav,0
pot237.wav,0
pot238.wav,0
pot239.wav,0
pot240.wav,0
pot241.wav,0
pot242.wav,0
pot243.wav,0
pot244.wav,0
pot245.wav,0
pot246.wav,0
pot247.wav,0
pot248.wav,0
pot249.wav,0
pot250.wav,0
pot251.wav,0
pot252.wav,0
pot253.wav,0
pot254.wav,0
pot255.wav,0
pot256.wav,0
pot257.wav,0
pot258.wav,0
pot259.wav,0
pot260.wav,0
pot261.wav,0
pot262.wav,0
pot263.wav,0
pot264.wav,0
pot265.wav,0
pot266.wav,0
pot267.wav,0
pot268.wav,0
pot269.wav,0
pot270.wav,0
pot271.wav,0
pot272.wav,0
pot273.wav,0
pot274.wav,0
pot275.wav,0
pot276.wav,0
pot277.wav,0
pot278.wav,0
pot279.wav,0
pot280.wav,0
pot281.wav,0
pot282.wav,0
pot283.wav,0
pot284.wav,0
pot285.wav,0
pot286.wav,0
pot287.wav,0
pot288.wav,0
pot289.wav,0
pot290.wav,0
pot291.wav,0
pot292.wav,0
pot293.wav,0
pot294.wav,0
pot295.wav,0
pot296.wav,0
pot297.wav,0
pot298.wav,0
pot299.wav,0
pot300.wav,0
pot301.wav,0
pot302.wav,0
pot303.wav,0
pot304.wav,0
pot305.wav,0
pot306.wav,0
pot307.wav,0
pot308.wav,0
pot309.wav,0
pot310.wav,0
pot311.wav,0
pot312.wav,0
pot313.wav,0
pot314.wav,0
pot315.wav,0
pot316.wav,0
pot317.wav,0
pot318.wav,0
pot319.wav,0
pot320.wav,0
pot321.wav,0
pot322.wav,0
pot323.wav,0
pot324.wav,0
pot325.wav,0
pot326.wav,0
pot327.wav,0
pot328.wav,0
pot329.wav,0
pot330.wav,0
pot331.wav,0
pot332.wav,0
pot333.wav,0
pot334.wav,0
pot335.wav,0
pot336.wav,0
pot337.wav,0
pot338.wav,0
pot339.wav,0
pot340.wav,0
pot341.wav,0
pot342.wav,0
pot343.wav,0
pot344.wav,0
pot345.wav,0
pot346.wav,0
pot347.wav,0
pot348.wav,0
pot349.wav,0
pot350.wav,0
pot351.wav,0
pot352.wav,0
pot353.wav,0
pot354.wav,0
pot355.wav,0
pot356.wav,0
pot357.wav,0
pot358.wav,0
pot359.wav,0
pot360.wav,0
pot361.wav,0
pot362.wav,0
pot363.wav,0
pot364.wav,0
pot365.wav,0
pot366.wav,0
pot367.wav,0
pot368.wav,0
pot369.wav,0
pot370.wav,0
pot371.wav,0
pot372.wav,0
pot373.wav,0
pot374.wav,0
pot375.wav,0
pot376.wav,0
pot377.wav,0
pot378.wav,0
pot379.wav,0
pot380.wav,0
pot381.wav,0
pot382.wav,0
pot383.wav,0
pot384.wav,0
pot385.wav,0
pot386.wav,0
pot387.wav,0
pot388.wav,0
pot389.wav,0
pot390.wav,0
pot391.wav,0
pot392.wav,0
pot393.wav,0
pot394.wav,0
pot395.wav,0
pot396.wav,0
pot397.wav,0
pot398.wav,0
pot399.wav,0
pot400.wav,0
pot401.wav,0
pot402.wav,0
pot403.wav,0
pot404.wav,0
pot405.wav,0
pot406.wav,0
